Name,Location,Rating,Local Image Path,Original Image URL,Latitude,Longitude
Út Minh - Cơm Gà Xối Mỡ & Mì Trộn Tóp Mỡ - Nguyễn Gia Trí,"1 Lô A3 Nguyễn Gia Trí Nối Dài, P. 25, Quận Bình Thạnh, TP. HCM",4.0,foody_images\346_Út Minh - Cơm Gà Xối Mỡ & Mì Trộn Tóp Mỡ - Nguyễn.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m130ngpa1c4f6e@resize_ss640x400,10.8096062,106.7176962
Cơm Truyền Ký - Quận 11,"39/20 Lý Thường Kiệt, Quận 11, TP. HCM",3.4,foody_images\347_Cơm Truyền Ký - Quận 11.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpw4n94psp83@resize_ss640x400,10.759192718000063,106.66090310900006
Xôi Chè 3 Chị Em,"32/76B Cao Bá Nhạ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",4.0,foody_images\348_Xôi Chè 3 Chị Em.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstunantrlw95a@resize_ss640x400,10.762882,106.689828
"Cô Liên - Mì Quảng, Bánh Bèo & Súp Cua","1 Đặng Thùy Trâm, P. 13, Quận Bình Thạnh, TP. HCM",4.5,"foody_images\349_Cô Liên - Mì Quảng, Bánh Bèo & Súp Cua.jpg",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdes07ibisb5f@resize_ss640x400,10.824643213000058,106.70327582600004
123 Zô - Lẩu & Nướng - 455 Phạm Văn Đồng,"455 Phạm Văn Đồng, P. 13, Quận Bình Thạnh, TP. HCM",3.5,foody_images\350_123 Zô - Lẩu & Nướng - 455 Phạm Văn Đồng.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstsjud0qrb829@resize_ss640x400,10.822739769000066,106.70118905600005
Bé Diệp - Bánh Xèo Rau Rừng,"455 Phạm Văn Đồng, P. 13, Quận Bình Thạnh, TP. HCM",2.7,foody_images\351_Bé Diệp - Bánh Xèo Rau Rừng.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv1cr5hyax041@resize_ss640x400,10.822739769000066,106.70118905600005
Quán Dì 3 - Cà Ri Gà Ta,"1371 Đường 3 Tháng 2, Quận 11, TP. HCM",3.5,foody_images\352_Quán Dì 3 - Cà Ri Gà Ta.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9f47pss0rd9c@resize_ss640x400,10.757502093000028,106.64856385500008
Vitamin Bar I - Sinh Tố & Ăn Vặt,"174 Đặng Văn Ngữ, P.14, Quận Phú Nhuận, TP. HCM",3.2,foody_images\353_Vitamin Bar I - Sinh Tố & Ăn Vặt.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpvwqappqxbe@resize_ss640x400,10.791274329000032,106.66704545400006
Cháo Ếch Singapore - 74E Hai Bà Trưng,"74E Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM",2.6,foody_images\354_Cháo Ếch Singapore - 74E Hai Bà Trưng.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgaads6p9ej40@resize_ss640x400,10.778481603000046,106.70305195800006
Cơm Tấm Bụi - Nguyễn Thị Thập,"325 Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM",2.8,foody_images\355_Cơm Tấm Bụi - Nguyễn Thị Thập.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf0d0998wd542@resize_ss640x400,10.738328195000063,106.71488622700008
Xì Lồ - Cà Ri Dê Ấn Độ,"142/38 Nguyễn Kim, P. 6, Quận 10, TP. HCM",3.1,foody_images\356_Xì Lồ - Cà Ri Dê Ấn Độ.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu79gddy26x02@resize_ss640x400,10.76369590400003,106.66269784000008
Bánh Mì Như Lan - Hai Bà Trưng,"363 - 365 - 367 Hai Bà Trưng, P. 8, Quận 3, TP. HCM",3.2,foody_images\357_Bánh Mì Như Lan - Hai Bà Trưng.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfvpkcix0bf39@resize_ss640x400,10.7899575,106.6891982
Bánh Mì Như Lan - 50 Hàm Nghi,"50 Hàm Nghi, P. Bến Nghé, Quận 1, TP. HCM",3.1,foody_images\358_Bánh Mì Như Lan - 50 Hàm Nghi.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwacyqu2k8nt81@resize_ss640x400,10.771068273000026,106.70398868000008
Dương Thành - Ẩm Thực Trung Hoa,"64 - 68 Phan Xích Long, P. 16, Quận 11, TP. HCM",3.4,foody_images\359_Dương Thành - Ẩm Thực Trung Hoa.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstssic878w444@resize_ss640x400,10.755859,106.646621
Cơm Tấm Không Tên,"323 Thống Nhất, P. 11, Quận Gò Vấp, TP. HCM",1.2,foody_images\360_Cơm Tấm Không Tên.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhhywb9yu3ff7@resize_ss640x400,10.840402432000076,106.66495792200004
Quán Bi Bo - Bún Riêu & Gỏi Cuốn,"34 Nguyễn Thái Học, P. Tân Thành, Quận Tân Phú, TP. HCM",1.4,foody_images\361_Quán Bi Bo - Bún Riêu & Gỏi Cuốn.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgui1mc85p532@resize_ss640x400,10.79310339400007,106.63740887000006
Cháo Lòng 736 - Nguyễn Kiệm,"736B Nguyễn Kiệm, P. 4, Quận Phú Nhuận, TP. HCM",2.5,foody_images\362_Cháo Lòng 736 - Nguyễn Kiệm.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lvoe59vuydp6a2@resize_ss640x400,10.807820805000064,106.67849639000008
Bánh Xèo Bình Định Nẫu Ơi,"63B Ung Văn Khiêm, Quận Bình Thạnh, TP. HCM",3.4,foody_images\363_Bánh Xèo Bình Định Nẫu Ơi.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw924fzbowkbba@resize_ss640x400,10.8078911,106.7158907
Cơm Trộn 2 Cô - Xô Viết Nghệ Tĩnh,"294/63 Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",3.2,foody_images\364_Cơm Trộn 2 Cô - Xô Viết Nghệ Tĩnh.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-ly4u0uldpzm86b@resize_ss640x400,10.800078732000031,106.71303849300006
Gà Rán KFC - Quang Trung,"1/25 Quang Trung, Huyện Hóc Môn, TP. HCM",3.3,foody_images\365_Gà Rán KFC - Quang Trung.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhadwwn6qjda0@resize_ss640x400,10.888374174000036,106.59561829400008
Hồng Trà Ngô Gia - Trà Sữa - Đỗ Xuân Hợp,"258 Đỗ Xuân Hợp, P. Phước Long A, Tp. Thủ Đức, TP. HCM",3.7,foody_images\366_Hồng Trà Ngô Gia - Trà Sữa - Đỗ Xuân Hợp.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvf41wctcih77@resize_ss640x400,10.824029959000027,106.76923965900004
Trà Sữa Trân Châu Phượng Hoàng,"317B Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",3.2,foody_images\367_Trà Sữa Trân Châu Phượng Hoàng.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lweeuxcn0esb2f@resize_ss640x400,10.761894938000069,106.66832968300008
Bò Bía & Gỏi Cuốn,"51/24B Hồ Thị Kỷ, Quận 10, TP. HCM",3.7,foody_images\368_Bò Bía & Gỏi Cuốn.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhxp5zo44bd9d@resize_ss640x400,10.764506124000036,106.67678839200003
BÚN BÒ HUẾ A MÀ NGON - PHỞ & BÒ KHO,"40/21 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",5.0,foody_images\369_BÚN BÒ HUẾ A MÀ NGON - PHỞ & BÒ KHO.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9dpryhvqore2@resize_ss640x400,10.834270943000035,106.67851686100003
Hủ Tiếu Nam Vang - Chợ Phú Nhuận,"Chợ Phú Nhuận, Quận Phú Nhuận, TP. HCM",4.0,foody_images\370_Hủ Tiếu Nam Vang - Chợ Phú Nhuận.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaj37fgcul732@resize_ss640x400,10.794324274000076,106.68309782200004
Trung Nguyên Legend - 603 Trần Hưng Đạo,"603 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",3.9,foody_images\371_Trung Nguyên Legend - 603 Trần Hưng Đạo.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mf56525nuubu33@resize_ss640x400,10.756332395000072,106.68542493700004
Quán Mì Quảng Sâm,"16 Ca Văn Thỉnh, P. 11, Quận Tân Bình, TP. HCM",3.3,foody_images\372_Quán Mì Quảng Sâm.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstq0ysaaqvt25@resize_ss640x400,10.78865077100005,106.64616777200008
Hakuun Sushi & Tea,"116/4A8 Tân Hòa Đông, P. 14, Quận 6, TP. HCM",4.0,foody_images\373_Hakuun Sushi & Tea.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcz0e0h91w9df@resize_ss640x400,10.7591727,106.6311451
Orochi Chicken - Gà Sốt Ốc Quế - Đường Số 17,"185 Đường Số 17, P. Tân Quy, Quận 7, TP. HCM",2.1,foody_images\374_Orochi Chicken - Gà Sốt Ốc Quế - Đường Số 17.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdbcwz6xgbdc5@resize_ss640x400,10.744876348000048,106.71057853400004
Gà Sốt Ốc Quế - Cách Mạng Tháng 8,"766/33 Cách Mạng Tháng 8, P. 5, Quận Tân Bình, TP. HCM",4.8,foody_images\375_Gà Sốt Ốc Quế - Cách Mạng Tháng 8.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbw3mn1lsrf39@resize_ss640x400,10.788956074000057,106.66268338000005
Bosix Chicken,"542 Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",3.9,foody_images\376_Bosix Chicken.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcct8zha19721@resize_ss640x400,10.848095122000077,106.66466567100008
Sentosa Food - Cháo Ếch Singapore - Tô Hiến Thành,"188 Tô Hiến Thành, P. 15, Quận 10, TP. HCM",3.5,foody_images\377_Sentosa Food - Cháo Ếch Singapore - Tô Hiến Thành.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ra0g-m8vgpx982pvma4@resize_ss640x400,10.780056926000045,106.66822253700008
Venus Coffee & Tea,"80/113 Dương Quảng Hàm, P. 5, Quận Gò Vấp, TP. HCM",3.5,foody_images\378_Venus Coffee & Tea.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu3p2frl4ex65@resize_ss640x400,10.8236032,106.6957585
Xôi Tám Cẩu,"Góc Điện Biên Phủ & Cao Thắng (Sau Lưng Cafe Viva), Quận 3, TP. HCM",3.0,foody_images\379_Xôi Tám Cẩu.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbx44nyq6s9bf@resize_ss640x400,10.7727466,106.6790297
Lẩu Bò Nghị,"14/4 Khu Phố 3, P. Tân Thới Nhất, Quận 12, TP. HCM",3.0,foody_images\380_Lẩu Bò Nghị.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbngqx1c3izae@resize_ss640x400,10.8311325,106.6053981
Bánh Canh Cua Út Thảo - Lê Thánh Tôn,"171 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",4.7,foody_images\381_Bánh Canh Cua Út Thảo - Lê Thánh Tôn.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lxcaukhc6rx5e8@resize_ss640x400,10.773924996000062,106.69900061100007
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",3.1,foody_images\382_Cơm Thố Chuyên Ký.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfzldlleg9lbf@resize_ss640x400,10.771416660000057,106.70311737000009
Chánh Thủy - Hủ Tiếu Mì & Lẩu Xí Quách,"Hẻm 90 Nguyễn Thị Tần, P. 2, Quận 8, TP. HCM",3.0,foody_images\383_Chánh Thủy - Hủ Tiếu Mì & Lẩu Xí Quách.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstvumo0vykk25@resize_ss640x400,10.74689186300003,106.68574065100006
Gà Rán & Burger McDonald's Đa Kao,"2 - 6 Bis Điện Biên Phủ, Quận 1, TP. HCM",3.6,foody_images\384_Gà Rán & Burger McDonald's Đa Kao.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mhab8lgo4p3fa8@resize_ss640x400,10.792480463148143,106.69888830873836
Quán Cơm Nhà - Phạm Ngũ Lão,"175/9 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Quận 1, TP. HCM",5.0,foody_images\385_Quán Cơm Nhà - Phạm Ngũ Lão.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv8j6l9hxg9f7@resize_ss640x400,10.7685473,106.6943834
Hủ Tíu Mì 217,"217 Nguyễn Văn Nghi, P. 7 , Quận Gò Vấp, TP. HCM",3.6,foody_images\386_Hủ Tíu Mì 217.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwakqf4utp7d43@resize_ss640x400,10.82616258300004,106.68133390500007
"Highlands Coffee - Trà, Cà Phê & Bánh - Nguyễn Thái Sơn","262 Nguyễn Thái Sơn, P. 4, Quận Gò Vấp, TP. HCM",4.0,"foody_images\387_Highlands Coffee - Trà, Cà Phê & Bánh - Nguyễn Thá.jpg",https://down-vn.img.susercontent.com/vn-11134513-820l4-mh2pdvl3rcp66b@resize_ss640x400,10.821538086000032,106.68456496400006
Xuân Hòa - Hủ Tiếu Mì Thập Cẩm,"63 Nguyễn Thái Bình, Quận 1, TP. HCM",3.4,foody_images\388_Xuân Hòa - Hủ Tiếu Mì Thập Cẩm.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdgks69uk7t4b@resize_ss640x400,10.769537075000072,106.70018833600004
Gà rán và Mì Ý - Jollibee - Nguyễn Văn Quá,"B124-127 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",2.5,foody_images\389_Gà rán và Mì Ý - Jollibee - Nguyễn Văn Quá.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ra0g-m819pk1nd9c2fd@resize_ss640x400,10.8433991,106.631169
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,"38B Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",3.0,foody_images\390_Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpx2vh1iftd9@resize_ss640x400,10.789162305000048,106.69892794200008
Ngọc Bích - Cháo Dinh Dưỡng - Nguyễn Oanh,"136/1 Nguyễn Oanh, P. 17, Quận Gò Vấp, TP. HCM",4.5,foody_images\391_Ngọc Bích - Cháo Dinh Dưỡng - Nguyễn Oanh.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mgnkp8ycxloq66@resize_ss640x400,10.841964,106.6766019
Trà Sữa ToCoToCo - 268 Đỗ Xuân Hợp,"268 Đỗ Xuân Hợp, P. Phước Long A, Tp. Thủ Đức, TP. HCM",3.0,foody_images\392_Trà Sữa ToCoToCo - 268 Đỗ Xuân Hợp.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mfj1n49kt24q65@resize_ss640x400,10.823566626000058,106.76940756000003
Mì Hoành Thánh - Nguyễn Thái Học,"75 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",3.2,foody_images\393_Mì Hoành Thánh - Nguyễn Thái Học.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdb83eeuz153b@resize_ss640x400,10.766755077000028,106.69595315400004
Mr Nghiem Saigon - Cháo Ếch & Cháo Cua Singapore - 38/15 Nguyễn Hữu Thọ,"38/15 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",1.7,foody_images\394_Mr Nghiem Saigon - Cháo Ếch & Cháo Cua Singapore -.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv2r9k8xhvo49@resize_ss640x400,10.747344156000054,106.70224811200006
Đóa Sen Vàng - Quán Cơm Chay,"154 Bắc Hải, Quận Tân Bình, TP. HCM",2.0,foody_images\395_Đóa Sen Vàng - Quán Cơm Chay.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8esv2o6lll8b@resize_ss640x400,10.784982582000056,106.66279615600008
Nước Sâm Nước Mát Hồng Phong - Nguyễn Trãi,"154 Nguyễn Trãi, P. 3, Quận 5, TP. HCM",3.6,foody_images\396_Nước Sâm Nước Mát Hồng Phong - Nguyễn Trãi.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9ryh0e7xeh2f@resize_ss640x400,10.75735288200002,106.67835402100008
Thanh Xuân Quán - Bánh Cuốn Chả Lụa,"40B Đường 12, P. Tân Hưng, Quận 7, TP. HCM",1.6,foody_images\397_Thanh Xuân Quán - Bánh Cuốn Chả Lụa.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8nrwmzfrt53@resize_ss640x400,10.741862,106.6957327
Bánh Cuốn 72,"120 Tuy Lý Vương, P. 13, Quận 8, TP. HCM",4.0,foody_images\398_Bánh Cuốn 72.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaqlk4bnx0bdd@resize_ss640x400,10.743472518000033,106.65389604600006
Bánh Cuốn & Bánh Ướt Chả Lụa Bình Dân,"Tạ Quang Bửu, P. 5, Quận 8, TP. HCM",3.3,foody_images\399_Bánh Cuốn & Bánh Ướt Chả Lụa Bình Dân.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwge6jzy4xy1d4@resize_ss640x400,10.734466500499847,106.66396172449689
Bánh Cuốn Út Linh - Shop Online,"219/62A Dương Bá Trạc, P. 1, Quận 8, TP. HCM",5.0,foody_images\400_Bánh Cuốn Út Linh - Shop Online.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfa8y07srmj39@resize_ss640x400,10.74634647800002,106.69047161800006
HaLal - Chả Cá Thu Bao Ngon - Dương Bá Trạc,"110 Dương Bá Trạc, P. 2, Quận 8, TP. HCM",2.7,foody_images\401_HaLal - Chả Cá Thu Bao Ngon - Dương Bá Trạc.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu3e2br8x3t41@resize_ss640x400,10.74840180800004,106.68841543400004
Chè 24,"24 Tôn Thất Hiệp, P. 13, Quận 11, TP. HCM",4.2,foody_images\402_Chè 24.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstq5v7g4lacaa@resize_ss640x400,10.765479120000066,106.65400388600004
Nga Bình Định - Bánh Tráng Trộn & Bánh Tráng Cuốn,"14 Nguyễn Văn Bảo, P. 4, Quận Gò Vấp, TP. HCM",3.3,foody_images\403_Nga Bình Định - Bánh Tráng Trộn & Bánh Tráng Cuốn.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu844ohx9s4fe@resize_ss640x400,10.822857992000024,106.68639952300003
Gà Rán & Burger Lotteria - Hậu Giang,"52 Hậu Giang, P. 6, Quận 6, TP. HCM",3.4,foody_images\404_Gà Rán & Burger Lotteria - Hậu Giang.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9rd33wx1i39d@resize_ss640x400,10.749650620000068,106.64736728200006
Gà rán và Mì Ý - Jollibee - Hòa Hảo,"Tầng 3, Coopmart Lý Thường Kiệt, 497 Hòa Hảo, P. 7, Quận 10, TP. HCM",3.0,foody_images\405_Gà rán và Mì Ý - Jollibee - Hòa Hảo.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ra0g-m819pj7elh1j65@resize_ss640x400,10.75980519403116,106.66135923428143
Lá Còn Xanh - Ăn Vặt Sạch & Bánh Tráng Long An,"206/69/5 Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",3.9,foody_images\406_Lá Còn Xanh - Ăn Vặt Sạch & Bánh Tráng Long An.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8emnmz45wb2a@resize_ss640x400,10.7978437,106.7125873
Cơm Nhà 88 - Nguyễn Văn Trỗi,"88/11 Nguyễn Văn Trỗi, P. 8, Quận Phú Nhuận, TP. HCM",2.1,foody_images\407_Cơm Nhà 88 - Nguyễn Văn Trỗi.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu9wwexr2ys5e@resize_ss640x400,10.7965455,106.6743161
Cơm Tấm Cali - Nguyễn Văn Trỗi,"82 Nguyễn Văn Trỗi, P. 8, Quận Phú Nhuận, TP. HCM",3.2,foody_images\408_Cơm Tấm Cali - Nguyễn Văn Trỗi.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpvjr1qvus36@resize_ss640x400,10.796389348000048,106.67440074800004
Thebeo House - Trà Sữa,"125 Bình Long, P. Bình Hưng Hòa A, Quận Bình Tân, TP. HCM",4.8,foody_images\409_Thebeo House - Trà Sữa.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsuao90qv0zob5@resize_ss640x400,10.77884529000005,106.62064947800008
Hủ Tiếu Chay Cây Đề - Diệp Minh Châu,"1 Diệp Minh Châu, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",3.6,foody_images\410_Hủ Tiếu Chay Cây Đề - Diệp Minh Châu.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstv1pekndmsa5@resize_ss640x400,10.798567210000044,106.63202360500009
"Gỏi Cuốn, Bì Cuốn, Bò Bía - Nguyễn Trãi","212/A47 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",3.1,"foody_images\411_Gỏi Cuốn, Bì Cuốn, Bò Bía - Nguyễn Trãi.jpg",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstsifp8vmop2a@resize_ss640x400,10.765981,106.687716
Yaourt 562 - Lê Quang Định,"562 Lê Quang Định, P. 1, Quận Gò Vấp, TP. HCM",2.5,foody_images\412_Yaourt 562 - Lê Quang Định.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu7ohxzf5j8ff@resize_ss640x400,10.817107914000076,106.68891905600007
Quốc Ký - Phở & Mì Bò Viên,"24 Ký Con, Quận 1, TP. HCM",2.6,foody_images\413_Quốc Ký - Phở & Mì Bò Viên.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfbisyrwb1544@resize_ss640x400,10.76587977400004,106.69978071600008
Bánh Mì Bảy Quang,"7 Huỳnh Khương Ninh, P. Đa Kao, Quận 1, TP. HCM",3.6,foody_images\414_Bánh Mì Bảy Quang.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsua4djzuwt542@resize_ss640x400,10.790568414000065,106.69678759400006
Lò Vịt Quay Quang Ký,"109f/11/12 Bến Vân Đồn, P.9, Quận 4, TP. HCM",2.3,foody_images\415_Lò Vịt Quay Quang Ký.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-ltamxclgixzt74@resize_ss640x400,10.763777104000042,106.70117298700006
Chị Lệ - Chè Chuối Thập Cẩm,"51/90 Cao Thắng, P. 3, Quận 3, TP. HCM",4.4,foody_images\416_Chị Lệ - Chè Chuối Thập Cẩm.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh6nak38c0r47@resize_ss640x400,10.76871112200007,106.68033884900008
Quán 162 - Quán Ăn Gia Đình,"162 Hậu Giang, P. 6, Quận 6, TP. HCM",3.9,foody_images\417_Quán 162 - Quán Ăn Gia Đình.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbdyamgauor38@resize_ss640x400,10.749785940000038,106.64414101600003
Phá Lấu Tâm Ký - Nguyễn Trãi,"823 Nguyễn Trãi, P. 14, Quận 5, TP. HCM",3.5,foody_images\418_Phá Lấu Tâm Ký - Nguyễn Trãi.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcxs7swbye1ec@resize_ss640x400,10.752873841000053,106.65759870500004
Xing Fu Tang Vietnam - Trà Sữa Đài Loan - Phan Xích Long,"262 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",3.8,foody_images\419_Xing Fu Tang Vietnam - Trà Sữa Đài Loan - Phan Xíc.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-md1lk0tnb7zzf0@resize_ss640x400,10.797200369000052,106.69100647100004
Quán Chay Thanh Ái,"264 Bà Hạt, P. 9, Quận 10, TP. HCM",3.4,foody_images\420_Quán Chay Thanh Ái.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpx622dtj8ce@resize_ss640x400,10.76617133700006,106.66946520400006
Gà Rán Popeyes - Nguyễn Thị Thập,"519 Đường Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM",3.4,foody_images\421_Gà Rán Popeyes - Nguyễn Thị Thập.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-mbuavclyynoq1f@resize_ss640x400,10.739223880000054,106.70710476400006
Thảo - Hủ Tiếu Nam Vang Chính Gốc,"12A Quang Trung, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",3.6,foody_images\422_Thảo - Hủ Tiếu Nam Vang Chính Gốc.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwd41evim28pfe@resize_ss640x400,10.84676818400004,106.77416456700008
Bếp Chay Phạm Hồng Phước - Cách Mạng Tháng Tám,"199/15 Cách Mạng Tháng Tám, P. 14, Quận 3, TP. HCM",3.2,foody_images\423_Bếp Chay Phạm Hồng Phước - Cách Mạng Tháng Tám.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mgqmq0f2exopb0@resize_ss640x400,10.7753377,106.6853386
Bếp Chay Phạm Hồng Phước - Trường Sa,"140 Trường Sa, P. 15, Quận Bình Thạnh, TP. HCM",3.5,foody_images\424_Bếp Chay Phạm Hồng Phước - Trường Sa.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mgen1ncsb9c89d@resize_ss640x400,10.794023520000051,106.69844283700009
Hoàng Ký - Cơm Gà Xối Mỡ - Huỳnh Mẫn Đạt,"94 Huỳnh Mẫn Đạt, P. 2, Quận 5, TP. HCM",3.1,foody_images\425_Hoàng Ký - Cơm Gà Xối Mỡ - Huỳnh Mẫn Đạt.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpy0vdahllf5@resize_ss640x400,10.755861120000077,106.67646524500007
Pizza 4P'S - Lê Thánh Tôn,"8/15 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",3.2,foody_images\426_Pizza 4P'S - Lê Thánh Tôn.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mf11msr6gg7gb8@resize_ss640x400,10.781870523000066,106.70507065600005
Ngọc Xuyến - Bánh Mì & Giò Chả,"41B Trần Quốc Toản, P. 8, Quận 3, TP. HCM",3.2,foody_images\427_Ngọc Xuyến - Bánh Mì & Giò Chả.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw900mj5wr17ad@resize_ss640x400,10.78841987000004,106.68892491000008
